entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,gopher_hole,notes,corrections
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,1.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.3,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.7,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.8,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,1,2.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,0.9,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1,BRODIA,BG,,,,,,CORRECTED TO BG
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,1.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,2,2.9,BRATOR,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.1,AMSMEN,BRODIA,BG,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.2,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.3,BRODIA,BG,,,,hole,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.8,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,0.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,1.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.2,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,6,U,3,2.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.3,AMSMEN,BRODIA,LIT,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.4,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.5,AMSMEN,BRODIA,LIT,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.6,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.7,AMSMEN,BRODIA,LIT,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.8,BRATOR,BRODIA,LIT,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,0.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.3,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.4,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.5,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.6,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.7,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.8,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,1.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.3,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.4,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.5,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.6,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.7,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.8,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,1,2.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0,LIT,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.2,AMSMEN,BRODIA,LIT,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.3,BRODIA,BRATOR,LIT,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.4,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.5,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.6,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.7,LIT,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.8,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,0.9,LIT,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.2,BG,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.3,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.4,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.5,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.6,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.7,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.8,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,1.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.3,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.4,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.5,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.6,LIT,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.7,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.8,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,2,2.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.3,LIT,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.4,LIT,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.5,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.6,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.7,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.8,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,0.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1,LIT,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.3,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.4,AMSMEN,BRODIA,LIT,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.5,LIT,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.6,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.7,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.8,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,1.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.1,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.2,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.3,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.4,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.5,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.6,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.7,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.8,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,3,2.9,BRODIA,LIT,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,7,L,P,P,EROCIC,,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0,BG,,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.1,BG,,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.5,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.7,AMSMEN,BRODIA,BG,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.8,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,0.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.4,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.7,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,1.9,LUPTRU,BRODIA,BG,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.3,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.5,BRODIA,AMSMEN,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.7,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,1,2.9,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.4,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.5,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.6,BRODIA,BRATOR,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.7,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,0.9,BRODIA,BRATOR,BG,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1,CRYINT,BRATOR,BG,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.1,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.2,BRATOR,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.3,BRODIA,BG,,,,hole,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.4,BRATOR,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.5,BG,,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,1.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.2,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.3,BRODIA,BG,,,,,,ADDED BRODIA
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.4,BG,,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.5,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.6,BRODIA,CRYINT,BG,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.7,BG,,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.8,BG,,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,2,2.9,AMSMEN,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.1,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.4,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.8,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,0.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1,BG,,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.1,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.2,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.3,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.4,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.5,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.6,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,1.9,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.1,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.2,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.3,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.4,AMSMEN,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.5,BRODIA,BG,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.6,AMSMEN,BRODIA,LIT,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.7,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.8,BRODIA,LIT,,,,,,
Luis,2022-05-09,"RA, AR",2022-03-05,E,7,U,3,2.9,AMSMEN,BRODIA,LIT,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,8,L,1,0,BG,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,8,L,1,0.1,BG,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,8,L,1,0.2,BG,,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,8,L,1,0.3,BRODIA,BG,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,8,L,1,0.4,BRODIA,BG,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,8,L,1,0.5,BRODIA,BG,,,,,,
Chenkun,2022-06-29,"BT, CI",2022-03-05,E,8,L,1,0.6,BRODIA,BG,,,,,,
